,name,details,ingredients
52,Abib - Quick Sunstick Protection Bar SPF50+ PA++++ - 22g,"Usage: Day, Night


Product Type: Sunscreen


Skin Concern: Sun Damage


Skin Type: Combination, Dry, Normal, Oily","Octyldodecanol, Butylene Glycol Dicaprylate/Dicaprate, Ethylhexyl Methoxycinnamate, Dibutyl Ethylhexanoyl Glutamide, Dibutyl Lauroyl Glutamide, Diisostearyl Malate, Ethylhexyl Salicylate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Dextrin Palmitate, Octocrylene, Hydrolyzed Vegetable Protein, Camellia Sinensis (Green Tea) Leaf Extract, Centella Asiatica (Gotu Kola) Extract, Aloe Barbadensis (Aloe Vera) Leaf Juice, Cucumis Sativus (Cucumber) Fruit Extract, Aloe Barbadensis (Aloe Vera) Leaf Extract, Water, Butylene Glycol, Saccharide Isomerate, Glycerin, Maltodextrin, Caprylic/Capric Triglyceride, Hydrogenated Lecithin, Ethyl Hexanediol, Ceramide NP, Citric Acid, Sodium Citrate, Ethylhexylglycerin, Phenoxyethanol"
53,PESTLO - Safe Recipe Sun Essence - 50ml,"Usage: Day


Product Type: Sunscreen


Skin Concern: Sun Damage


Skin Type: Combination, Dry, Normal, Oily, Sensitive","Water, Cyclomethicone Zinc Oxide, Propanediol,Manium Dioxide (CI 77891), Dicapyly1 Carbonate Polyglycely1-3 Polydimethylsiloryethyl Dim -ethicone Capyly1 Methicone Cetyl Ethylhexanoate, 1,2-Hexanediol, Disteardimonium Hectorite, Magnesium Sulfate Salvia Hispanics Seed E -x tract, Centella Asiatica Extract, Houttuynia Cordate Extract, C30-45 Alkyl Cetearyl Dimethicone Crosspolymer, Hydrogen DimethiconeAlumi -num Hydroxide Polyglycely1-2 Dipolyhydroxystearate Styrene/Aaylates Copolymer, Stearic Acid, Fructooligosaccharides, Saccharide Hydrolyse to Rosmarinus Officinalis (Rosemary) Leaf Oil, Pullulan, Pentylene Glycol, Ethylhexylglycerin, Octyldodecanol, Panthenol, Echium Plantagineu-m Seed Oil, Cardiospermum Halicacabum Flower/LeafNine Extract, Helianthus Annuus (Sunflower) Seed Oil Unsapnifiables, Butylene Glycol, Dibutyl Adipate, CaprylidCaprkTriglyceride, Undecane,Tridecane Tocopherol, Phosphatidylcholine, Dimethicone Crosspolymer, Phenyl Trimethi -cone, Pinus Pinaster Bark Extract, Ceramide NP, Glycine Glutamic Acid, Seine, Lysine,Alanine,Aginine,Threonine, Proline,Helianthus Annuus (Sunflower) Seed Oil"
54,d'Alba - Waterfull Essence Sun Cream SPF50+ PA++++ - 35ml,"Usage: Day


Product Type: Sunscreen


Skin Concern: Dryness/ Hydration, Sun Damage


Skin Type: Combination, Dry, Normal, Oily",[]
55,A'PIEU - Pure Block Aqua Sun Gel,"Usage: Day


Product Type: Sunscreen


Product Unit: 50ml


SPF: SPF 30 - 50


PA: +++",[]
56,The ORCHID Skin - UV Sun Yellow SPF50+ PA+++ - 50ml,"Cruelty Free: Yes


Usage: Day


Product Type: Sunscreen


Skin Concern: Dryness/ Hydration, Dullness / Radiance


Skin Type: Combination, Dry, Normal, Oily","Water ,Octocrylene ,Ethylhexyl Methoxycinnamate ,Cyclopentasiloxane,Ethylhexyl Salicylate,Titanium Dioxide,Cyclohexasiloxane ,Beeswax ,Silica ,Polymethylsilsesquioxane ,Zinc Oxide ,PEG-3D Dipolyhydroxystearate ,PEG-1D Dimethicone ,Sodium Chloride ,Parfum(Fragrance) ,Cetyl PEG/PPG-10/1 Dimethicone ,Sorbitan Sesquioleate ,Aluminum Hydroxide ,Stearic Acid ,Ethylhexylglycerin ,Caprylyl Glycol ,Glycerin ,VP/Hexadecene Copolymer ,Quatemium-18 Bentonite ,Triethoxycaprylylsilane ,Disodium EDTA ,Iron Oxides (CI 77492) ,1,2-Hexanediol ,Butylene Glycol ,Orchid Extract ,Citrus Aurantium Dulcis (Orange) Fruit Extract ,Ananas Sativus (Pineapple) Fruit Water ,Milk Protein Extract ,Calendula Officinalis Flower Extract ,Simmondsia Chinensis (Jojoba) Seed Oil ,Squalane ,Brassica Oleracea Italica (Broccoli) Extract ,Oenothera Biennis (Evening Primrose) Flower Extract ,Mangifera Indica (Mango) Fruit Extract ,Solanum Lycopersicum (Tomato) Fruit Extract ,Citrus Paradisi (Grapefruit) Fruit Extract ,Phenoxyethanol ,Chaenomeles Sinensis Fruit Extract ,Citrus Aurantium Dulcis (Orange) Flower Extract ,Melissa Officinalis Extract ,Hexyl Cinnamal,Limonene"
57,daymellow' - Amazon Belief Protection Andirova Sunblock - 1pc,"Usage: Day, Night


Product Type: Sunscreen


SPF: Above SPF 50


PA: ++++


Skin Concern: Dryness/ Hydration",[]
58,Farm Stay - Green Tea Seed Moisture Sun Cream,"Usage: Day


Product Type: Moisturizer & Cream


SPF: SPF 30 - 50


PA: +++


Skin Concern: Anti-aging/ Wrinkles, Whitening",Water; Cyclopentasiloxane; Titanium Dioxide; Phenyl Trimethicone; Propylene Glycol; Cetyl Ethylhexanoate; PEG-8 Beeswax; Cetyl PEG/PPG-10/1 Dimethicone; Dimethicone; Butylene Glycol Dicaprylate/Dicaprate; Sodium Chloride; Sorbitan esquioleate; Disteardimonium Hectorite; Calcium Stearate; Sorbitan Stearate; Phenoxyethanol; Methylparaben; Adenosine; Camellia Sinensis Seed Extract; Propylparaben; Diospyros Kaki Leaf Extract; Jasminum Officinale (Jasmine) Extract; Disodium EDTA; Fragrance
59,d'Alba - Waterfull Mild Sun Cream - 50ml,"Usage: Day


Product Type: Sunscreen


Skin Concern: Dryness/ Hydration, Sun Damage


Skin Type: Combination, Dry, Normal, Oily",[]
60,SCINIC - Enjoy Safety Aqua Sun (SPF50+ PA++++) - 50ml,"Usage: Day


Product Type: Sunscreen


Product Unit: 50ml


Skin Concern: Sun Damage


Skin Type: Combination, Dry, Normal, Oily",[]
61,TIA'M - My Signature Vita Red Sunscreen - 50ml,"Cruelty Free: Yes


Usage: Day


Product Type: Sunscreen


Skin Concern: Sun Damage


Skin Type: Combination, Dry, Normal, Oily",[]
62,Jigott - Snail UV Sun Block SPF50+ PA+++,"Usage: Day


Product Type: Sunscreen


Product Unit: 70ml


SPF: Above SPF 50


PA: +++",[]
63,VT - Super Hyalon Water Sun Stick - 23g,"Usage: Day


Product Type: Sunscreen


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
64,Real Barrier - Extreme Tone Up Sun Cream SPF50+ PA++++ - 50ml,"Usage: Day


Product Type: Sunscreen


Skin Concern: Sun Damage


Skin Type: Combination, Dry, Normal, Oily",[]
65,MILKYDRESS - Aqua Sun Cream - 50ml,"Usage: Day


Product Type: Sunscreen


Skin Concern: Dryness/ Hydration, Sun Damage, Whitening


Skin Type: Combination, Dry, Normal, Oily","Water, Ethylhexyl Methoxycinnamate, Ethylhexyl Salicylate, Butylene Glycol, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Methyl Methacrylate Crosspolymer, C12-15 Alkyl Benzoate, Niacinamide, Phenylbenzimidazole Sulfonic Acid, Cetearyl Alcohol, Glyceryl Stearate, Cetearyl Olivate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Sorbitan Olivate, Polysorbate 60, Polyacrylate-13, Dimethicone, Sorbitan Stearate, Caprylyl Glycol, Sodium Hydroxide, PEG-100 Stearate, Polyisobutene, Fragrance, Ethylhexylglycerin, Polysorbate 20, 1,2-Hexanediol, Disodium EDTA, Sorbitan Isostearate, Adenosine, Ardisia Crispa Extract, Oryza Sativa (Rice) Callus Culture Extract, Sorbaria Sorbifolia Bark/Leaf Extract, Oryza Sativa (Rice) Extract, Angelica Keiskei Leaf/Stem Extract, Portulaca Oleracea Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Tricholoma Matsutake Extract, Scutellaria Baicalensis Root Extract, Panax Ginseng Root Extract, Sodium Hyaluronate, Glycerin, Arbutin, Xanthan Gum, Zanthoxylum Piperitum Fruit Extract, Pulsatilla Koreana Extract, Usnea Barbata (Lichen) Extract, Lecithin"
66,Sioris - You Are My Shining Sunscreen - 30ml,"Cruelty Free: Yes


Usage: Day


Product Type: Sunscreen


Product Unit: 30ml


Skin Concern: Dryness/ Hydration, Sun Damage",[]
67,MEMEBOX - I'M MEME Super Light Oil Cut Sun Base - 40ml,"Usage: Day


Product Type: Sunscreen


Skin Concern: Dullness / Radiance, Irritation/ Calming, Oil Control/ Pores, Sun Damage


Skin Type: Combination, Dry, Normal, Oily","Purified water, propanediol, cyclopentasiloxane, ethylhexyl salicylate, homosalate, dibutyl adipate, niacinamide, bis-ethylhexyloxyphenol methoxyphenyltriazine, methylenebis-benzotriazolyltetramethyl Butylphenol, Polymethylsilsesquioxane, Polysilicon-15, Diethylaminohydroxybenzoylhexylbenzoate, Caprylylmethicone, Centella asiatica extract, Bergamot leaf extract, Virginia algae extract, Tea tree leaf extract, Sodium hyaluronate Nate, birch sap, 1,2-hexanediol, pentylene glycol, glycerin, behenyl alcohol, silica, polyglyceryl-3methylglucose distearate, tromethamine, decylglucoside, carbomer, panthenol, Acrylate/C10-30 alkyl acrylate crosspolymer, sodium polyacrylate, sodium stearoyl glutamate, polyacrylate crosspolymer-6, ethylhexyl glycerin, adenosine, polyether-1, propylene glycol, xanthan gum , t-butyl alcohol, calamine, butylene glycol, tocopherol, chlorella vulgaris powder, triethoxycaprylylsilane, fragrance"
68,Farm Stay - Cica Farm Nature Solution Sun Cream - 50g,"Product Type: Sunscreen


Skin Concern: Irritation/ Calming, Sun Damage


Skin Type: Combination, Dry, Normal, Oily","Water, Octocrylene, Ethylhexyl Methoxycinnamate, C12-15 Alkyl Benzoate, Ethylhexyl Salicylate, Butyl Methoxydibenzoylmethane, Butylene Glycol, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Dipropylene Glycol, Dimethicone, Glycerin, Niacinamide, 1,2-Hexanediol, Polymethylsilsesquioxane, Ethylhexyl Olivate, Cetearyl Alcohol, Silica, Sodium Actylates Copolymer, Sodium Polyacryloyldimethyl Taurate, Polyglyceryl-4 Oleate, Caprylyl Glycol, Acrylates Copolymer, Ethyhexylglycerin, Adenosine, Disodium EDTA, Centella Asiatica Leaf Extract(5ppm), Madecassoside(0.0005ppm), Parfum(Fragrance)"
69,ROVECTIN - Skin Essentials Aqua Soothing UV Protector SPF50+ PA++++ - 10ml,"Product Type: Sunscreen


SPF: Above SPF 50


PA: ++++


Skin Concern: Sun Damage


Skin Type: Combination, Dry, Normal, Oily",[]
70,CARE:NEL - No Sebum Perfect UV Shield SPF50+ PA++++ - 50ml,"Cruelty Free: Yes


Usage: Day


Product Type: Sunscreen


Skin Concern: Dryness/ Hydration, Dullness / Radiance, Sun Damage


Skin Type: Combination, Dry, Normal, Oily","Water,Cyclomethicone,Zinc Oxide,Titanium Dioxide (CI 77891),Propanediol,Dicaprylyl Carbonate,Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone,Cetyl Ethylhexanoate,1,2-Hexanediol,Disteardimonium Hectorite,Magnesium Sulfate,Salvia Hispanica Seed Extract,Centella Asiatica Extract,Houttuynia Cordata Extract,Hydrogen Dimethicone,Aluminum Hydroxide,Polyglyceryl-2 Dipolyhydroxystearate,Stearic Acid,Dimethicone Crosspolymer,Phenyl Trimethicone,Fructooligosaccharides,Saccharide Hydrolysate,Fragrance,Pullulan,Ethylhexylglycerin,Octyldodecanol,Butylene Glycol,Triethoxycaprylylsilane,Echium Plantagineum Seed Oil,Portulaca Oleracea Extract,Dipropylene Glycol,Melaleuca Alternifolia (Tea Tree) Leaf Extract,Aloe Barbadensis Leaf Extract,Citrus Unshiu Fruit Extract,Bambusa Vulgaris Sap Extract,Camellia Sinensis Leaf Extract,Opuntia Coccinellifera Fruit Extract,Cardiospermum Halicacabum Flower/Leaf/Vine Extract,Helianthus Annuus (Sunflower) Seed Oil Unsaponifiables,Chamomilla Recutita (Matricaria) Flower Extract,Tocopherol"
71,RiRe - Silky & Light Sun Milk - (SPF50+PA+++),"Product Type: Sunscreen


SPF: Above SPF 50


PA: ++++


Skin Concern: Sun Damage


Skin Type: Combination",[]
72,daymellow' - Amazon Belief Protection Andirova Sunblock - 4pcs,"Usage: Day, Night


Product Type: Sunscreen


SPF: Above SPF 50


PA: ++++


Skin Concern: Dryness/ Hydration",[]
73,d'Alba - Waterfull Fresh Sun Cream SPF50+ PA++++ - 50ml,"Usage: Day


Product Type: Sunscreen


Skin Concern: Dryness/ Hydration, Sun Damage


Skin Type: Combination, Dry, Normal, Oily",[]
74,LABIOTTE - UV Veil Moisture Sun Essence PF50+ PA+++ - 20ml,"Usage: Day


Product Type: Sunscreen


Product Unit: 20ml


SPF: Above SPF 50


PA: +++",[]
75,VT - Cica Essence Sun - 60ml,"Usage: Day, Night


Product Type: Sunscreen","WATER, HOMOSALATE, ETHYLHEXYL SALICYLATE, DIPROPYLENE GLYCOL, BUTYLENE GLYCOL, BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, GLYCERIN, ALCOHOL DENAT, DIMETHICONE, ISOAMYL p-METHOXYCINNAMATE, METHYL METHACRYLATE CROSSPOLYMER, OCTOCRYLENE, CENTELLA ASIATICA EXTRACT, PROPOLIS EXTRACT, ASIATICOSIDE, ASIATIC ACID, MADECASSOSIDE, MADECASSIC ACID, SODIUM HYALURONATE, NELUMBO NUCIFERA FLOWER WATER, ROSA DAMASCENA FLOWER WATER, BELLIS PERENNIS (DAISY) FLOWER EXTRACT, PANTHENOL, BETA-GLUCAN, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, TOCOPHERYL ACETATE, SODIUM ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER, SODIUM HYDROXIDE, ISOHEXADECANE, DISODIUM EDTA, POLYSORBATE 80, SORBITAN OLEATE, PENTYLENE GLYCOL, PHENOXYETHANOL, CAPRYLYL GLYCOL, ETHYLHEXYLGLYCERIN, 1,2- HEXANEDIOL, FRAGRANCE"
76,VT - Super Hyalon Sun Block - 50ml,"Usage: Day


Product Type: Sunscreen


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
77,COSRX - Shield Fit Snail Essence Sun SPF50+ PA+++ - 50ml,"Cruelty Free: Yes


Usage: Day


Product Type: Sunscreen


Skin Concern: Sun Damage


Skin Type: Combination, Dry, Normal, Oily, Sensitive","Water, Homosalate , Alcohol Denat. , Octocrylene ,Butylene Glycol , Ethylhexyl Salicylate, Acrylates Copolymer, Butyl Methoxydibenzoylmethane, Diphenylsiloxy Phenyl Trimethicone, Methyl Methacrylate Crosspolymer, Pentylene Glycol, Polymethylsilsesquioxane, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Isohexadecane, Beheneth-25, Caprylyl Glycol, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Polysorbate 80, Sorbitan Oleate, Citrus Nobilis (Mandarin Orange) Peel Oil, Disodium EDTA, Ocimum Basilicum (Basil) Oil, Allantoin, Panthenol, Dipropylene Glycol, Maltodextrin, Moringa Pterygosperma Seed Extract, Sodium Palmitoyl Proline, 1,2-Hexanediol, Snail Secretion Filtrate, Nymphaea Alba Flower Extract, Hyaluronic Acid, Ethylhexylglycerin, Pinus Pinaster Bark Extract, Hydrolyzed Hyaluronic Acid, Sodium Hyaluronate"
78,MEMEBOX - I'M MEME Pink Blur Tone-Up Sun Base SPF50+ PA++++ - 40ml,"Usage: Day


Product Type: Sunscreen


Skin Concern: Anti-aging/ Wrinkles, Dryness/ Hydration, Dullness / Radiance, Sun Damage, Whitening


Skin Type: Combination, Dry, Normal, Oily","Purified water, cyclopentasiloxane, zinc oxide, titanium dioxide, dicaprylyl carbonate, propanediol, polyglyceryl-4 diisostearate/polyhydroxystearate/sebacate, niacinamide, dicaprylyl Ether, caprylylmethicone, silica, polyglyceryl-3polydimethylsiloxyethyldimethicone, polymethylsilsesquioxane, disteadimonium hectorite, magnesium sulfate, stearic acid, aluminum hydroxide Side, triethoxycaprylylsilane, 1,2-hexanediol, glycerylcaprylate, caprylyl glycol, mica, dimethicone/vinyldimethicone crosspolymer, ethylhexyl glycerin, adenosine, tocopherol , Cyanocobalamin, calamine, fragrance, red iron oxide, yellow iron oxide"
79,SCINIC - Enjoy Perfect Daily Sun Cream EX (SPF50+ PA+++) - 50ml,"Usage: Day


Product Type: Sunscreen


Product Unit: 50ml


SPF: Above SPF 50


PA: +++",[]
80,innisfree - Tone Up No Sebum Sunscreen,"Usage: Day


Product Type: Sunscreen


Product Unit: 50ml


SPF: SPF 30 - 50


PA: +++",[]
81,innisfree - Intensive Anti-pollution Sunscreen - 50ml,"Usage: Day, Night


Product Type: Sunscreen


Skin Type: Combination, Dry, Normal, Oily","Water, Propylheptyl Caprylate, Zinc Oxide (Nano), Dibutyl Adipate, Methyl Trimethicone, Dipropylene Glycol, Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Methyl Methacrylate Crosspolymer, Niacinamide, Bis-ethylhexyloxyphenol Methoxyphenyl Triazine, Butyloctyl Salicylate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Ethylhexyl Triazone, Titanium Dioxide (Nano), Lauryl Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Disteardimonium Hectorite, Magnesium Sulfate, Sorbitan Caprylate, Triethoxycaprylylsilane, Aluminum Hydroxide, Fragrance, Propanediol, Glyceryl Caprylate, Stearic Acid, Saccharide Hydrolysate, Ethylhexylglycerin, Adenosine, 1,2-hexanediol, Sodium Hyaluronate, Tillandsia Usneoides Extract, Octyldodecanol, Centella Asiatica Extract, Salvia Hispanica Seed Extract, Curcuma Longa (Turmeric) Root Extract, Portulaca Oleracea Extract, Houttuynia Cordata Extract, Echium Plantagineum Seed Oil, Tocopherol, Butylene Glycol, Helianthus Annuus (Sunflower) Seed Oil, Helianthus Annuus (Sunflower) Seed Oil Unsaponifiables, Cardiospermum Halicacabum Flower/leaf/vine Extract"
82,COSRX - Shield Fit All Green Comfort Sun - 50ml,"Cruelty Free: Yes


Usage: Day


Product Type: Sunscreen


Skin Concern: Irritation/ Calming, Sun Damage


Skin Type: Combination, Dry, Normal, Oily","Water, Cyclomethicone, (CI 77947) Zinc Oxide (CI 77947), Butyloctyl Salicylate, Polyglyceryl-3 PolydimethylsiloxyethylDimethicone, Isododecane, Titanium Dioxide (CI 77891), Butylene Glycol, Caprylyl Methicone, Glycerin, IsononylIsononanoate, Polymethylsilsesquioxane, 1,2-Hexanediol, Tribehenin, Disteardimonium Hectorite, SorbitanSesquioleate, Mica (CI 77019), Magnesium Sulfate, Triethoxycaprylylsilane, Aluminum Hydroxide, Stearic Acid, SalviaSclarea (Clary) Oil, Propylene Carbonate, Centella Asiatica Extract, Chamomilla Recutita (Matricaria) Flower Extract,Ethylhexylglycerin, Glyceryl Caprylate, Trihydroxystearin, Disodium EDTA, Dipropylene Glycol, Maltodextrin, MoringaPterygosperma Seed Extract, Sodium Palmitoyl Proline, Snail Secretion Filtrate, Artemisia Capillaris Extract,"
83,Kao - Biore - UV Aqua Rich Watery Gel SPF50 + PA ++++ - 155ml,"Usage: Day, Night


Product Type: Essence & Serums


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily","Water, Ethanol, Ethylhexyl Methoxycinnamate, Ethylhexyl Triazone, Isopropyl Palmitate, Lauryl Methacrylate/Sodium Methacrylate Crosspolymer, Diethylamino Hydroxybenzoyl Hexyl benzoate, Hydrogenated Polyisobutene, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Dextrin Palmitate, BG, Xylitol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Dimethicone, Alkyl Benzoate (C12-15), Glycerin, Glyceryl Stearate, Propanediol, Glyceryl Behenate, Vinyl dimethicone / methicone Silsesquioxane crosspolymer, Cetanol, Agar, Sorbitan Distearate, Isoceteth-20, Polyvinyl Alcohol, Dimethicone/Vinyl Dimethicone Crosspolymer, Sodium Stearoyl Glutamate, Arginine, Potassium hydroxide, Sodium Hydroxide, Royal Jelly Extract, Sodium Hyaluronate, Phenoxyethanol, EDTA-2Na, BHT, Fragrance"
84,Rohto Mentholatum - Skin Aqua UV Super Moisture Gel Hydrating Sunscreen SPF50+/PA++++ - 110g,"Product Type: Sunscreen


SPF: Above SPF 50


PA: ++++


Skin Concern: Sun Damage


Skin Type: Combination, Dry, Normal, Oily",[]
85,MISSHA - All-Around Safe Block Waterproof Sun Milk,"Usage: Day


Product Type: Sunscreen


SPF: Above SPF 50


PA: ++++


Skin Concern: Sun Damage",[]
86,innisfree - Intensive Long Lasting Sunscreen Ex SPF50+ PA++++ - 50ml,"Usage: Day


Product Type: Sunscreen


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily","Water / Aqua / Eau, Zinc Oxide (Nano), Propylheptyl Caprylate, Dibutyl Adipate, Butylene Glycol, Disiloxane, Cyclohexasiloxane, Polyglyceryl-5 Polyricinoleate, Polymethylsilsesquioxane, Glycerin, Bis-ethylhexyloxyphenol Methoxyphenyl Triazine, Caprylyl Methicone, Dicaprylyl Ether, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Ethylhexyl Triazone, Titanium Dioxide (Nano), Disteardimonium Hectorite, Magnesium Sulfate, Calcium Aluminum Borosilicate, Triethoxycaprylylsilane, 1,2-hexanediol, Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Fragrance / Parfum, Vinyl Dimethicone/methicone Silsesquioxane Crosspolymer, Caprylyl Glycol, Glyceryl Caprylate, Ethylhexylglycerin, Tocopherol, Biosaccharide Gum-1, Oryza Sativa (Rice) Bran Oil, Beta-glucan"
87,SKIN1004 - Madagascar Centella Air-Fit Suncream SPF50+ PA++++ 50ml - 50ml,"Cruelty Free: Yes


Usage: Day


Product Type: Sunscreen


Product Unit: 50ml


Skin Concern: Sun Damage, Whitening",[]
88,OMI - Sun Bears Sunblock (Strong Super Plus),"Usage: Day


Product Type: Sunscreen


Product Unit: 30ml


SPF: Above SPF 50


PA: ++++",[]
89,Kao - BIORE ATHLIZM PROTECT ESSENCE SPF50 - 70g,"Usage: Day


Product Type: Sunscreen


SPF: Above SPF 50


PA: ++++


Skin Concern: Dryness/ Hydration, Sun Damage",[]
90,3W Clinic - Multi Protection UV Sun Block SPF50+ PA+++ - 70ml,"Usage: Day


Product Type: Sunscreen


Product Unit: 70ml


Skin Concern: Sun Damage


Skin Type: Combination, Dry, Normal, Oily",[]
91,Shiseido - ELIXIR Superieur Skin Day Care Revolution T SPF30 PA++++ - 35ml,"Usage: Day


Product Type: Sunscreen


Skin Concern: Dryness/ Hydration, Sun Damage


Skin Type: Combination, Dry, Normal, Oily",[]
92,OMI - Sun Bears Japan Sunscreen Strong Cool Plus Waterproof UV SPF50+ PA++++ - 30ml,"Usage: Day


Product Type: Sunscreen


SPF: Above SPF 50


PA: ++++


Skin Concern: Irritation/ Calming, Sun Damage",[]
93,Kao - Biore Uv Aqua Rich Essence Spf50 (Cool) - 50g,"Usage: Day, Night


Product Type: Essence & Serums


SPF: SPF 30 - 50


PA: ++++


Skin Concern: Sun Damage",[]
94,Rohto Mentholatum - Skin Aqua Tone Up UV Essence SPF50+ PA++++ - 80g,"Usage: Day


Product Type: Sunscreen


Product Unit: 80g


SPF: Above SPF 50


PA: ++++",[]
95,MISSHA - Cicadin Centella Duo Sunscreen Stick 1 pack (2 uses) SPF50+ PA++++,"Usage: Day


Product Type: Sunscreen


Product Unit: 23g


SPF: Above SPF 50


PA: ++++",[]
96,Rohto Mentholatum - Skin Aqua Moisture Gel Sunscreen SPF35 / PA+++ - 110g,"Product Type: Sunscreen


SPF: SPF 30 - 50


PA: ++++


Skin Concern: Sun Damage


Skin Type: Combination, Dry, Normal, Oily",[]
97,OMI - Sun Bears Strong Plus Waterproof Sunscreen SPF50+ PA++++ - 30g,"Usage: Day


Product Type: Sunscreen


SPF: Above SPF 50


PA: ++++


Skin Concern: Sun Damage",[]
98,innisfree - The Minimum Sun Cream (For Sensitive Skin),"Usage: Day


Product Type: Sunscreen


Product Unit: 40ml


SPF: SPF 30 and under


PA: ++",[]
99,HERA - Sun Mate Leports Pro Waterproof SPF50+ PA++++,"Usage: Day


Product Type: Sunscreen


Product Unit: 70ml


SPF: Above SPF 50


PA: ++++",[]
100,TONYMOLY - UV Master Face & Body Sun Cream - 80ml,"Usage: Day


Product Type: Sunscreen


Product Unit: 80ml


Skin Concern: Sun Damage


Skin Type: Combination, Dry, Normal, Oily, Sensitive",[]
101,Canmake - Mermaid Skin Gel UV SPF 50+ PA++++ - 02 White,"Cruelty Free: Yes


Usage: Day


Product Type: Gel


Product Unit: 40g


SPF: Above SPF 50",[]
102,A.H.C - Natural Perfection Moist Sun Cream SPF50+ PA++++ - 50ml,"Usage: Day


Product Type: Sunscreen


Skin Concern: Dryness/ Hydration, Dullness / Radiance, Oil Control/ Pores, Sun Damage


Skin Type: Combination, Dry, Normal, Oily",[]
103,Shiseido - Anessa - Perfect UV Sunscreen Mild Milk For Sensitive Skin SPF50+ PA++++ - 60ml,"Usage: Day


Product Type: Sunscreen


Product Unit: 60ml


SPF: Above SPF 50


PA: ++++",[]
104,Elizavecca - Milky Piggy Sun Great Block Stick - 22g,"Cruelty Free: Yes


Usage: Day, Night


Product Type: Sunscreen


Product Unit: 22g


Skin Concern: Oil Control/ Pores, Sun Damage",[]
105,Kose - SunCut - UV Perfect Essence SPF50+ PA++++ - 80g,"Usage: Day


Product Type: Sunscreen


Product Unit: 80g


SPF: Above SPF 50


PA: ++++",[]
106,Round Lab - Birch Juice Moisturizing Sun Cream - 50ml,"Usage: Day


Product Type: Sunscreen


Skin Concern: Dryness/ Hydration",[]
107,Cell Fusion C - Laser Sunscreen 100 SPF50+ PA+++ - 2pcs,"Usage: Day


Product Type: Sunscreen


Product Unit: 2pc


Skin Concern: Sun Damage",[]
108,TONYMOLY - UV Master Tone-Up Sun Cream - 20ml,"Usage: Day


Product Type: Sunscreen


Product Unit: 20ml


Skin Concern: Sun Damage


Skin Type: Combination, Dry, Normal, Oily, Sensitive",[]
109,Rohto Mentholatum - Skin Aqua UV Super Moisture Milk SPF50+ PA++++ - Pink - 40ml,"Product Type: Sunscreen


SPF: Above SPF 50


PA: ++++


Skin Concern: Sun Damage


Skin Type: Combination, Dry, Normal, Oily",[]
110,Shiseido - Anessa - 2020 Whitening Sunscreen SPF50+/PA++++ (White )-- 90g,"Usage: Day


Product Type: Sunscreen


Product Unit: 90g


SPF: Above SPF 50


PA: ++++",[]
111,aromatica - Soothing Aloe Mineral Sunscreen SPF50+/PA++++ - 50g,"Cruelty Free: Yes


Usage: Day


Product Type: Sunscreen


Product Unit: 50g


Skin Concern: Sun Damage",[]
