,name,details,ingredients
49,CARE:NEL - Peptied Max Rescue Eye Cream - 25ml,"Cruelty Free: Yes


Product Type: Eye Cream


Skin Concern: Dark Circles, Dryness/ Hydration, Dullness / Radiance, Irritation/ Calming


Skin Type: Combination, Dry, Normal, Oily","Water, Glycerin, Propanediol, Betaine, C12-15 Alkyl Benzoate, Limnanthes Alba (Meadowfoam) Seed Oil, 1,2-Hexanediol, Butylene Glycol, Sodium Hyaluronate, Hydroxypropyltrimonium Hyaluronate, Sodium Acetylated Hyaluronate, Hydrolyzed Hyaluronic Acid, Sodium Hyaluronate Crosspolymer, Hyaluronic Acid, Potassium Hyaluronate, Palmitoyl Tripeptide-5, Acetyl Tetrapeptide-5, Ceramide NP, Caprylic/Capric Triglyceride, Hydrogenated Lecithin, Niacinamide, Ammonium Acryloyldimethyltaurate/VP Copolymer, Cetearyl Alcohol, Polyglyceryl-4 Caprate, Allantoin, Dipotassium Glycyrrhizate, Adenosine, Chlorphenesin, Ethylhexylglycerin, t-Butyl Alcohol, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Melaleuca Alternifolia (Tea Tree) Leaf Oil"
50,PETITFEE - koelf Ruby & Bulgarian Rose Eye Patch - 60pcs,"Product Type: Eye Patch


Product Unit: 60pc


Skin Concern: Anti-aging/ Wrinkles, Dryness/ Hydration, Dullness / Radiance, Irritation/ Calming


Skin Type: Combination, Dry, Normal, Oily, Sensitive","Purified water, glycerin, calcium chloride, butylene glycol, ceratonia siliqua gum, xanthan gum, damask rose, hydroxyethylcellulose, PEG-60 hydrogenated castor oil, ethanol, synthetic fluorphlogopite, titanium dioxide, ruby powder, disodium EDTA, gold, green tea, houttuynia cordata extract, yuzu, 1,2-hexanediol, caprylyl glycol, ethyl hexadeniol, citrus grandis seed extract, bambusa textilis stem extract, pinus palustris leaf extract, chlorphenesin, phenoxyethanol, methyparaben, fragrance."
51,The Saem - Honey Oatmeal Lip Essence - 4.7ml,"Product Unit: 4.7ml


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
52,Secret Key -Snail Repairing Eye Cream - 30ml,"Product Type: Eye Cream


Skin Concern: Anti-aging/ Wrinkles, Dryness/ Hydration, Whitening


Skin Type: Combination, Dry, Normal, Oily, Sensitive","purified water, Cetearyl Alcohol, macadamia seed oil, niacinamide, butylene glycol, filtered snail mucus, Steareth-2, squalane, bean oil, hydrogenated cottonseed oil, Steareth-21, cetyl alcohol, sweet almond seed extract, beta-glucan, jojoba seed oil, panthenol, hydrogenated plant oil, human oligopeptide-1, yeasticaragana root fermented extract, dimethicone, propylene glycol, lecithin, propyl paraben, perfume"
53,Dr.Ceuracle - Hyal Reyouth Hydrogel Eye Mask - 60pc,"Product Type: Eye Mask


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily","Water, Glycerin, Dipropylene Glycol, Niacinamide, Ceratonia Siliqua (Carob) Gum, 1,2-Hexanediol, Chondrus Crispus Powder, Chondrus Crispus Extract, Cellulose Gum, Algin, Butylene Glycol, Paeonia Suffruticosa Root Extract, Centella Asiatica Extract, Sodium Hyaluronate, Sodium Polyacrylate, Potassium Chloride, Chamomilla Recutita (Matricaria) Flower Extract, Panthenol, Glyceryl Caprylate, Sucrose, Adenosine, Ethylhexylglycerin, Dextrin, Hydrolyzed Collagen, Cucumis Sativus (Cucumber) Juice, Propanediol, Pantolactone, Fructan, Maltodextrin, Hydrolyzed Gardenia Florida Extract, Hyaluronic Acid, Benzyl Glycol, Hydrolyzed Glycosaminoglycans, Sodium Hyaluronate Crosspolymer, Hydrolyzed Hyaluronic Acid, Hydroxypropyltrimonium Hyaluronate, Acetyl Tetrapeptide-5, Sodium Acetylated Hyaluronate, Disodium EDTA, Fragrance"
54,MAY COOP - Raw Eye Contour - 20ml,"Cruelty Free: Yes


Product Type: Eye Cream


Skin Concern: Anti-aging/ Wrinkles, Dark Circles, Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily, Sensitive",[]
55,Secret Key - Starting Treatment Rose Facial Eye Cream - 40g,"Product Type: Eye Cream


Product Unit: 40g


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily, Sensitive",[]
56,PUREDERM - Multi-Step Lip Care Kit - Scrub(2g)+1sheet,"Product Type: Lip Scrub


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
57,BONAJOUR - Royal Honey Lip Essence - 10ml,"Skin Concern: Dryness/ Hydration, Dullness / Radiance


Skin Type: Combination, Dry, Normal, Oily","Polyisobutene, Petrolatum, Diisostearyl Malate, Orbignya Oleifera Seed Oil, Mangifera Indica (Mango) Seed Butter, Beeswax, Sorbitan Sesquioleate, Moringa Oleifera Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Honey Extract, Propolis Extract, Royal Jelly Extract, Cocos Nucifera (Coconut) Oil, Tocopheryl Acetate, Ethylhexylglycerin, Fragrance"
58,PUREDERM - Collagen Eye Zone Mask,"Product Type: Eye Patch


Product Unit: 30pc


Skin Concern: Anti-aging/ Wrinkles, Dark Circles, Dryness/ Hydration, Whitening


Skin Type: Combination, Dry, Normal, Oily, Sensitive","Water, Glycerin, Hydroxyethylcellulose, Natto Gum, Allantoin, Arbutin, Disodium EDTA, Panthenol, Carica Papaya (Papaya) Fruit Extract, Rosa Centifolia (Cabbage Rose) Flower Water, Camellia Sinensis (Green Tea) Extract, Morus Alba Bark Extract, Beta-Glucan, Tocopheryl Acetate, PEG-60 Hydrogenated Castor Oil, Phenoxyethanol, Methylparaben"
59,PETITFEE - Pink Vita Brightening Eye Mask - 60pcs,"Product Type: Eye Mask


Skin Concern: Dullness / Radiance


Skin Type: Combination, Dry, Normal, Oily",[]
60,Berrisom - SOS! My Lip Patch,"Product Type: Lip Mask


Skin Concern: Dryness/ Hydration",[]
61,PUREDERM - Intensive Lip Care Gel Patch - 1 patch 10pcs - 10pcs,"Product Type: Lip Mask


Product Unit: 10pc


Skin Concern: Dryness/ Hydration


Skin Type: Dry, Normal, Oily","Water(Aqua), Glycerin, Agar, Hydrolyzed Collagen, Portulaca Oleracea Extract, Vaccinium Macrocarpon (Cranberry) Fruit Extract, Hamamelis Virginiana (Witch Hazel) Leaf Extract, Sodium Hyaluronate, Beta-Glucan, Tocopheryl Acetate, Butyrospermum Parkii (Shea) Butter, Simmondsia Chinensis (Jojoba) Seed Oil, Triethylhexanoin, Ceratonia Siliqua (Carob) Gum, Butylene Glycol, Xanthan Gum, Carrageenan, PEG-60 Hydrogenated Castor Oil, Carbomer, Allantoin, Sucrose, Disodium EDTA, 1,2-Hexanediol, Dextrin, Gardenia Florida Fruit Extract, CI 77891, Phenoxyethanol, Sodium Benzoate, Fragrance(Parfum), Linalool"
62,The Saem - Iceland Hydrating Eye Stick - 7g,"Product Type: Eye Stick


Skin Concern: Anti-aging/ Wrinkles, Dryness/ Hydration, Dullness / Radiance, Irritation/ Calming, Whitening


Skin Type: Combination, Dry, Normal, Oily",[]
63,Mediheal - LABOCARE Panteno Lips Healssence - 10ml,"Cruelty Free: Yes


Skin Concern: Dryness/ Hydration, Dullness / Radiance


Skin Type: Combination, Dry, Normal, Oily",[]
64,Secret Key -Gold Racoony Hydrogel Eye & Spot Patch Set,"Product Type: Eye Patch


Skin Concern: Anti-aging/ Wrinkles, Dryness/ Hydration, Sun Damage, Uneven Skin Tone


Skin Type: Combination, Dry, Normal, Oily, Sensitive","Water, Dipropylene Glycol, Butylene Glycol, Citrus Unshiu Peel Extract, Aloe Barbadensis Leaf Extract, Beta-Glucan, Chondrus Crispus Extract, Ceratonia Siliqua Gum, Cyamopsis Tetragonoloba (Guar) Gum, Camellia Sinensis Leaf Extract, Caviar Extract, Lonicera Japonica (Honeysuckle) Flower Extract, Mica, Sodium Hyaluronate, Fucus Vesiculosus Extract, Potassium Chloride, Glucose, Gold (1,000ppm), Punica Granatum Fruit Extract, Melaleuca Alternifolia (Tea Tree) Extract, Eucalyptus Globulus Leaf Extract, Collagen, Diamond Powder, Royal Jelly Extract, Solanum Lycopersicum (Tomato) Fruit/Leaf/Stem Extract, Vitis Vinifera (Grape) Seed Extract, Fragrance, Disodium EDTA, Pearl Powder, Anthemis Nobilis Flower Extract, Glycine Max (Soybean) Seed Extract, Oligopeptide-1"
65,SCINIC - Snail Matrix Eye Cream - 30ml,"Product Type: Eye Cream


Skin Concern: Anti-aging/ Wrinkles, Dark Circles


Skin Type: Combination, Dry, Normal, Oily",[]
66,Brilliant Colors - Meishoku Medicated Placenta Whitening Eye Cream - 30g,"Product Type: Eye Cream


Skin Concern: Anti-aging/ Wrinkles, Dryness/ Hydration, Whitening


Skin Type: Combination, Dry, Normal, Oily","Placenta extract-1, tocopherol acetate, collagen, tripeptide F, yokinin extract, persimmon extract, DL-PCA, Na solution, DL-malic acid, rice bran oil, rice bran glycosphingolipid, soybean phospholipid, natural vitamin E, Oxyproline, concentrated glycerine, glycerine, BG, 1.2-pentanediol, polyglyceryl oleate, lipophilic glyceryl stearate, polyglyceryl stearate, ethylhexyl palmitate, salacic beeswax, dimethicone, stearic acid, tri (capryl caprylic acid) glyceryl Alcohol, fatty acid dipentaerythrityl-1, hydrogenated polybutene, behenyl alcohol, 2-methacryloyloxyethyl phosphoryl choline / butyl methacrylate copolymer body fluid, pH adjuster, viscosity adjuster, ethanol, phenoxyethanol, paraben, perfume"
67,PETITFEE - Premium Gold & EGF Hydrogel Eye Patch - 60pcs,"Product Type: Eye Patch


Skin Concern: Anti-aging/ Wrinkles, Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily, Sensitive","Water, Glycerin, Calcium Chloride, Butylene Glycol, Ceratonia Siliqua Gum, Xanthan Gum, Carrageenan, Rosa Damascena Flower Water, Hydroxyethylcellulose, PEG-60 Hydrogenated Castor Oil, Ethanol, Synthetic Fluorphlogopite, CI 77891, Ruby Powder, Disodium EDTA, Scutellaria Baicalensis Root Extract, Camellia Sinensis Leaf Extract, Houttuynia Cordata Extract, Artemisia Princeps Extract, Citrus Junos Fruit Extract, 1,2-Hexanediol, Caprylyl Glycol, Ethyl Hexanediol, Citrus Grandis (Grapefruit) Seed Extract, Bambusa Textilis Stem Extract, Pinus Palustris Leaf Extract, Chlorphenesin, Phenoxyethanol, Methylparaben, Fragrance"
68,The ORCHID Skin - Orchid Elastic under youth eye patch - 10pcs,"Cruelty Free: Yes


Product Type: Eye Patch


Skin Concern: Anti-aging/ Wrinkles, Dark Circles, Dullness / Radiance, Irritation/ Calming


Skin Type: Combination, Dry, Normal, Oily, Sensitive","Water, Glycerin, Sorbitol, Sodium Polyacrylate, Ricinus Communis (Castor) Seed Oil, Polyacrylic Acid, Cellulose Gum, Oltyldodecanol, Kaolin, Rose Extract, Panax Ginseng Root Extract, Cymbidium Kanran Extract, Caviar Extract, Poria Cocos Extract, Rehmannia Glutinosa Root Extract, Honey Extract, Vaccinium Angustifolium (Blueberry) Fruit Extract, Cucumis Sativus (Cucumber) Fruit, Cucurbita Pepo (Pumpkin) Fruit Extract, Snail Secretion Filtrate, Orchid Extract, Moringa Oleifera Seed Extract, Salvia Hispanica Seed Extract, Sodium Hyaluronate, Hydrolyzed Collagen, Adenosine, Aluminum Hyeroxide, Butylene Glycol, Disodium EDTA, Titanium Dioxide, Tartaric Acid, Methylparaben, Fragrance, CI 42090"
69,"PUREDERM - Wrinkle Reducer Gel Patches ""COLLAGEN"" - 6 treatments","Product Type: Eye Patch


Skin Concern: Anti-aging/ Wrinkles, Dryness/ Hydration, Irritation/ Calming


Skin Type: Combination, Dry, Normal, Oily","Water(Aqua), Glycerin, Sodium Polyacrylate, Gelatin, Polyvinyl Alcohol, 1,2-Hexanediol, Cellulose Gum, Sodium Hyaluronate, Hydrolyzed Collagen, Caprylic/ Capric Triglyceride, Hydrogenated Lecithin, Ceramide NP, Retinyl Palmitate, Helianthus Annuus (Sunflower) Seed Oil, Tocopherol, Titanium Dioxide, Tartaric Acid, Aluminum Hydroxide, PEG-60 Hydrogenated Castor Oil, Disodium EDTA, Chlorphenesin, Ethylhexylglycerin, Phenoxyethanol, Fragrance(Parfum), Linalool, Limonene"
70,VT - Super Hyalon Eye Patch - 5pcs,"Product Type: Eye Patch


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
71,PUREDERM - Collagen Eye Zone Mask - 10pcs - 10pcs,"Product Type: Eye Mask


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
72,Nacific - Fresh Herb Origin Eye Cream - 30ml,"Product Type: Eye Cream


Skin Concern: Dark Circles, Dryness/ Hydration, Dullness / Radiance, Irritation/ Calming


Skin Type: Combination, Dry, Normal, Oily, Sensitive","Water, Sorbitol, Trehalose, Neopentyl Glycol Diheptanoate, Centella Asiatica (Gotu Kola) Extract, Hydrogenated Polydecene, Glucose, Glycerin, Hydrogenated Lecithin, Potassium Hydroxide, Tremella Fuciformis (Mushroom) Extract, Palmitoyl Tetrapeptide-7, Palmitoyl Tripeptide-1, Polysorbate 20, Hydrogenated Palm Kernel Oil, Calendula Officinalis (Pot Marigold) Flower Water (88.95ppm), Cyclopentasiloxane, Trideceth-6, Arachidyl Alcohol, Niacinamide, Dimethiconol, Adenosine, Behenyl Alcohol, Sodium Polyacrylate, Glyceryl Stearate, Ethylhexylglycerin, Butyrospermum Parkii (Shea) Butter, Arachidyl Glucoside, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Caprylic/Capric Glycerides, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, PEG-100 Stearate, Carbomer, Butylene Glycol, 1,2-Hexanediol, Disodium EDTA, Sodium Hyaluronate, Caprylic/Capric Triglyceride, Glyceryl Acrylate/Acrylic Acid Copolymer, C18-21 Alkane"
73,PUREDERM - Carnival Look Eye Gel Mask - 1pc,"Product Type: Eye Mask


Skin Concern: Dark Circles, Dryness/ Hydration, Dullness / Radiance


Skin Type: Combination, Dry, Normal, Oily","Water(Aqua), Glycerin, Sodium Polyacrylate, Gelatin, Polyvinyl Alcohol, 1,2-Hexanediol, Cellulose Gum, Sodium Hyaluronate, Glutathione, Ascorbic Acid, Caprylic/Capric Triglyceride, Hydrogenated Lecithin, Ceramide NP, Hydrolyzed Collagen, Acetyl Hexapeptide-8, Titanium Dioxide, Tartaric Acid, Aluminum Hydroxide, PEG-60 Hydrogenated Castor Oil, Disodium EDTA, Chlorphenesin, Ethylhexylglycerin, Phenoxyethanol, Fragrance(Parfum), Linalool, Limonene"
74,Berrisom - Placenta Firming Hydro Gel Eye Patch,"Product Type: Eye Patch


Product Unit: 60pc


Skin Concern: Anti-aging/ Wrinkles, Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily, Sensitive","Water, VP/VA Copolymer, Butylene Glycol, Glycerin, Ethanol, Carbomer, Triethanolamine, Phenoxyethanol, Chlorphenesin, Oenothera Biennis (Evening Primrose) Flower Extract, Vaccinium Macrocarpon (Cranberry) Fruit Extract, Camellia Japonica Flower Extract, Rubus Fruticosus (Blackberry) Fruit Extract, Sambucus Nigra Fruit Extract, Acorus Calamus Root Extract, Hydrolyzed Elastin, Ecklonia Cava Extract, Codium Tomentosum Extract, Gelidium Amansii Extract, Hizikia Fusiforme Extract, Glycine, Serine, Glutamic Acid, Aspartic Acid, Leucine, Alanine, Lysine, Arginine, Tyrosine, Phenylalanine, Valine, Threonine, Proline, Isoleucine, Histidine, Cysteine, Methionine"
75,The ORCHID Skin - Orchid Smoky under clear eye patch - 10pcs,"Cruelty Free: Yes


Product Type: Eye Patch


Skin Concern: Anti-aging/ Wrinkles, Dark Circles, Dryness/ Hydration, Dullness / Radiance, Irritation/ Calming


Skin Type: Combination, Dry, Normal, Oily, Sensitive","Water, Glycerin, Sorbitol, Sodium Polyacrylate, Ricinus Communis (Castor) Seed Oil, Polyacrylic Acid, Cellulose Gum, Octyldodecanol, Kaolin, Niacinamide, Hydrolyzed Collagen, Sodium Hyaluronate, Butylene Glycol, Aloe Barbadensis Leaf Juice Powder, Allantoin, Orchcid Extract, Moringa Oleifera Seed Extract, Salvia Hispanica Seed Extract, Adenosine, Tocopheryl Acetate, Rose Extract, Punica Granatum Fruit Extract, Fragaria Chiloensis (Strawberry) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Aluminum Hydroxide, Disodium EDTA, Titanium Dioxide, Phenoxyethanol, Tataric Acid, Fragrance, CI 17200"
76,PUREDERM - Petal Waltz Under Eye Gel Patch - 2patches/pouch,"Product Type: Eye Patch


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
77,Farm Stay - Daily Lip Sleeping Mask Cica Madeca - 20g,"Product Type: Lip Mask


Skin Concern: Dryness/ Hydration, Dullness / Radiance


Skin Type: Combination, Dry, Normal, Oily",[]
78,no info,no info,no info
79,The ORCHID Skin - Orchid Elastic Under Youth Eye Patch - 1ea,"Cruelty Free: Yes


Skin Concern: Anti-aging/ Wrinkles


Skin Type: Combination, Dry, Normal, Oily","Water, Glycerin, Sorbitol, Sodium Polyacrylate, Ricinus Communis (Castor) Seed Oil, Polyacrylic Acid, Cellulose Gum, Oltyldodecanol, Kaolin, Rose Extract, Panax Ginseng Root Extract, Cymbidium Kanran Extract, Caviar Extract, Poria Cocos Extract, Rehmannia Glutinosa Root Extract, Honey Extract, Vaccinium Angustifolium (Blueberry) Fruit Extract, Cucumis Sativus (Cucumber) Fruit, Cucurbita Pepo (Pumpkin) Fruit Extract, Snail Secretion Filtrate, Orchid Extract, Moringa Oleifera Seed Extract, Salvia Hispanica Seed Extract, Sodium Hyaluronate, Hydrolyzed Collagen, Adenosine, Aluminum Hyeroxide, Butylene Glycol, Disodium EDTA, Titanium Dioxide, Tartaric Acid, Methylparaben, Fragrance, CI 42090"
80,MEDI-PEEL - Hyaluron Cica Peptide 9 Ampoule Eye Patch - 60pcs,"Product Type: Eye Patch


Skin Concern: Dark Circles, Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
81,PUREDERM - Age Defying Eye Gel Mask - 2pcs,"Product Type: Eye Mask


Product Unit: 2pc


Skin Concern: Anti-aging/ Wrinkles, Dryness/ Hydration, Dullness / Radiance


Skin Type: Combination, Dry, Normal, Oily",[]
82,Farm Stay - Dr V8 Vitamin Hydrogel Eye Patch,"Product Type: Eye Patch


Product Unit: 60pc


Skin Concern: Anti-aging/ Wrinkles, Dark Circles, Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
83,PUREDERM - Carnival Look Eye Gel Mask Pretty Fox - 10pcs - 10pcs,"Product Type: Eye Mask


Product Unit: 10pc


Skin Concern: Dark Circles, Dryness/ Hydration, Dullness / Radiance


Skin Type: Combination, Dry, Normal, Oily","Water(Aqua), Glycerin, Sodium Polyacrylate, Gelatin, Polyvinyl Alcohol, 1,2-Hexanediol, Cellulose Gum, Sodium Hyaluronate, Glutathione, Ascorbic Acid, Caprylic/Capric Triglyceride, Hydrogenated Lecithin, Ceramide NP, Hydrolyzed Collagen, Acetyl Hexapeptide-8, Titanium Dioxide, Tartaric Acid, Aluminum Hydroxide, PEG-60 Hydrogenated Castor Oil, Disodium EDTA, Chlorphenesin, Ethylhexylglycerin, Phenoxyethanol, Fragrance(Parfum), Linalool, Limonene"
84,LANEIGE - Lip Sleeping Mask - 8g,"Product Type: Lip Mask


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
85,PETITFEE - Gold Hydrogel Eye Patch - 60pcs,"Product Type: Eye Patch


Product Unit: 60pc


Skin Concern: Anti-aging/ Wrinkles, Dryness/ Hydration, Dullness / Radiance, Sun Damage


Skin Type: Combination, Dry, Normal, Oily","Aqua/Water, Glycerin, Calcium Chloride, Methylpropanediol, Carrageenan, Glucomannan, Ethyl Hexanediol , Ceratonia Siliqua Gum, Xanthan Gum, PEG-60 Hydrogenated Castor Oil, Panax Ginseng Root Extract, Alcohol, Methylparaben, Chlorphenesin, Phenoxyethanol, Butylene Glycol, Scutellaria Baicalensis Root Extract, Citrus Grandis Seed Extract, Synthetic Fluorphlogopite , 1,2-Hexanediol, Betaine, Hydroxyethylcellulose, Dextrin, Camellia Sinensis Leaf Extract, Houttuynia Cordata Extract, Artemisia Princeps Leaf Extract, Citrus Junos Fruit Extract, Caprylyl Glycol, Disodium EDTA, Parfum, Titanium Dioxide, Bambusa Textilis Stem Extract , Pinus Palustris Leaf Extract, Paraffinum Liquidum, Swiftlet Nest Extract, Aloe Barbadensis Leaf Extract, Sodium Hyaluronate, Hydrolyzed Collagen, Ethylhexylglycerin, Rosa Centifolia Flower Water, Citronellol, Limonene, CI 77480/Gold, CI 77491."
86,Farm Stay - Cica Farm Active Conditioning Eye Cream - 50ml,"Product Type: Eye Cream


Skin Concern: Anti-aging/ Wrinkles, Dryness/ Hydration, Whitening


Skin Type: Combination, Dry, Normal, Oily","Water, Glycerin, Dipropylene Glycol, Helianthus Annuus (Sunflower) Seed Oil, Simmondsia Chinensis Chinensis (Jojoba) Seed Oil, Mineral Oil, Cyclo pentasiloxane, Niacinamide, Chamaecyparis Obtusa Water, Glyceryl Stearate, Cyclohexasiloxane, Cetearyl Alcohol, 1,2-Hexanediol, Stearic Acid, Beeswax, Polysorbate 60, PEG-100 Stearate, Glycereth-26, Betaine, Cetearyl Olivate, Sorbitan Olivate, Dimethicone, Sorbitan Sesquioleate, Allantoin, Butyrospermum Parkii (Shea) Butter, Carbomer, Arginine, Panthenol, Trehalose, Biosaccharide Gum-1, Microcrystalline Wax, Adenosine, Centella Asiatica Extract(300ppm), Disodium EDTA, Madecassoside, Madecassic Acid, Asiaticoside, Asiatic Acid, Punica Grantum Fruit Extract, Snail Secretion Filtrate, Camellia Sinensis Leaf Extract, Magnolia Kobus Bark Extract, Fragrance"
87,PETITFEE - koelf Gold & Royal Jelly Eye Patch - 60pcs,"Product Type: Eye Patch


Skin Concern: Anti-aging/ Wrinkles, Dryness/ Hydration, Dullness / Radiance, Irritation/ Calming


Skin Type: Combination, Dry, Normal, Oily",[]
88,PUREDERM - Carnival Look Eye Gel Mask Sexy Leopard - 10pcs - 10pcs,"Product Type: Eye Mask


Product Unit: 10pc


Skin Concern: Dark Circles, Dryness/ Hydration, Dullness / Radiance


Skin Type: Combination, Dry, Normal, Oily","Water(Aqua), Glycerin, Sodium Polyacrylate, Gelatin, Polyvinyl Alcohol, 1,2-Hexanediol, Cellulose Gum, Sodium Hyaluronate, Glutathione, Ascorbic Acid, Caprylic/Capric Triglyceride, Hydrogenated Lecithin, Ceramide NP, Hydrolyzed Collagen, Acetyl Hexapeptide-8, Titanium Dioxide, Tartaric Acid, Aluminum Hydroxide, PEG-60 Hydrogenated Castor Oil, Disodium EDTA, Chlorphenesin, Ethylhexylglycerin, Phenoxyethanol, Fragrance(Parfum), Linalool, Limonene"
89,Hanskin - Intensive Eye Cream RX - 30g,"Cruelty Free: Yes


Product Type: Eye Cream


Skin Concern: Anti-aging/ Wrinkles, Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
90,YUHADA - Pink Collagen Hydrogel Eye Patch - 90g(60sheets),"Cruelty Free: Yes


Product Type: Eye Patch


Skin Concern: Dark Circles, Dryness/ Hydration, Dullness / Radiance


Skin Type: Combination, Dry, Normal, Oily","Aqua,Glycerin,Dipropylene Glycol,Chondrus Crispus Powder,Ceratonia Siliqua (Carob) Gum,Phenoxyethanol,Xanthan Gum,Butylene Glycol,Chlorphenesin,Allantoin,Trehalose,Niacinamide,Punica Granatum Fruit Extract,Prunus Serrulata Flower Extract,Mica,PEG-60 Hydrogenated Castor Oil,Disodium EDTA,Titanium Dioxide,Calcium Lactate,Adenosine,Pearl Extract,Fragrance,1,2-Hexanediol,Sodium Hyaluronate,Ginkgo Biloba Nut Extract,Morus Alba Fruit Extract,Ficus Carica (Fig) Fruit Extract,Rosa Damascena Extract,Hydrolyzed Collagen(13.5ppm),Iron Oxide Red(CI 77491),Salix Alba (Willow) Bark Extract,Chamaecyparis Obtusa Leaf Extract,Origanum Vulgare Leaf Extract,Lactobacillus/Soybean Ferment Extract,Scutellaria Baicalensis Root Extract,Cinnamomum Cassia Bark Extract,Portulaca Oleracea Extract,Plumeria Rubra Flower Extract,Citrus Aurantium Dulcis (Orange) Flower Extract,Magnolia Liliflora Flower Extract,Sambucus Nigra Flower Extract,Lithum Tigrinum Extract"
91,d'Alba - White Truffle Multi Treatment Eye cream - 30ml,"Product Type: Eye Cream


Skin Concern: Anti-aging/ Wrinkles, Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
92,Farm Stay - Cica Farm Revitalizing Rolling Eye Serum - 25ml,"Product Type: Eye Serum


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
93,Farm Stay - Collagen Water Full Moist Eye Cream,"Product Type: Eye Cream


Skin Concern: Anti-aging/ Wrinkles, Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily","Water; Glycerin; Mineral Oil; Polysorbate 60; Cetearyl Alcohol; Glyceryl Stearate; Hydrolyzed collagen; Cyclopentasiloxane; Cyclohexasiloxane; Stearic Acid; Sorbitan sesquioleate; Dimethicone; PEG-100 Stearate; Phenoxyethanol; ethylparaben; 
Oryza Sativa Bran Extract; Punica Granatum Fruit Extract; Camellia Sinensis Leaf Extract; Galactomyces ferment filtrate; Centella Asiatica Extract; Propylparaben; Carbomer; Triethanolamine; Sodium Hyaluronate; Adenosine; Disodium EDTA; Fragrance"
94,Berrisom - SOS! Lip Patch - Clear - 30pcs,"Product Type: Lip Mask


Skin Concern: Dryness/ Hydration",[]
95,Secret Key - Gold Premium First Eye Patch,"Product Type: Eye Patch


Product Unit: 60pc


Skin Concern: Anti-aging/ Wrinkles, Dark Circles, Sun Damage, Uneven Skin Tone, Whitening


Skin Type: Combination, Dry, Normal, Oily, Sensitive","Water, Dipropylene Glycol, Butylene Glycol, Citrus Unshiu (Satsuma Mandarin) Peel Extract, Aloe Barbadensis (Aloe Vera) Leaf Extract, Beta-Glucan, Chondrus Crispus (Carrageenan) Powder, Ceratonia Siliqua (Carob) Gum, Cyamopsis Tetragonoloba (Guar) Gum, Camellia Sinensis (Green Tea) Leaf Extract, Potassium Chloride, Sodium Hyaluronate, Algae Extract, Glucose, Colloidal Gold (100ppm 0.1%), Diamond Powder, Chamomilla Recutita (Matricaria) Leaf Extract, Punica Granatum (Pomegranate) Extract, Melaleuca Alternifolia (Tea Tree) Extract, Eucalyptus Globulus (Tasmanian Blue Gum) Leaf Extract, Collagen, Glycine Max (Soybean) Phytoplacenta Extract, Ethylhexylglycerin, Fragrance, Royal Jelly, Vitis Vinifera (Grape) Callus Culture Extract, Solanum Lycopersicum (Tomato) Callus Culture Extract, Caviar Extract, Lonicera Japonica (Honeysuckle) Flower Extract, Disodium EDTA, Synthetic Fluorphlogopite, Tin Oxide (CI 77861), Titanium Dioxide (CI 77891), Red Iron Oxide (CI 77491), Pearl Powder, Snail Secretion Filtrate"
96,G9SKIN - Self Aesthetic Rose Hydrogel Lip Patch,"Product Type: Lip Mask


Skin Concern: Anti-aging/ Wrinkles, Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
97,PyunkangYul - Black Tea Time Reverse Eye Cream - 25ml,"Cruelty Free: Yes


Product Type: Eye Cream


Skin Concern: Anti-aging/ Wrinkles, Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
98,G9SKIN - Honey Eye Patch,"Product Type: Eye Patch


Product Unit: 60pc


Skin Concern: Dark Circles, Dryness/ Hydration, Sun Damage


Skin Type: Combination, Dry, Normal, Oily, Sensitive",[]
